molecule_chembl_id,std_smiles,standard_type,IC50_nM,pActividad,activo,scaffold,MW,QED
CHEMBL340399,Cc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,IC50,7.2,8.142667503568731,1,c1ccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)cc1,345.41,0.496
CHEMBL3775897,Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCCCC2)C(=O)CO4)c1,IC50,456.2,6.34084471905937,1,O=C1COc2cc3ncnc(Nc4ccccc4)c3cc2N1CCCN1CCCCC1,431.54,0.628
CHEMBL3775459,Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCOCC2)C(=O)CO4)c1,IC50,186.9,6.728390698621167,1,O=C1COc2cc3ncnc(Nc4ccccc4)c3cc2N1CCCN1CCOCC1,433.51,0.64
CHEMBL133023,Cc1cccc(Nc2ncnc3ccc(/N=N/N(C)C)cc23)c1,IC50,24.0,7.619788758288393,1,c1ccc(Nc2ncnc3ccccc23)cc1,306.37,0.578
CHEMBL209818,Cc1cccc(Nc2ncnc3ccc(N(C)C(=O)N(CCCl)N=O)cc23)c1,IC50,1139.0,5.943476275920899,0,c1ccc(Nc2ncnc3ccccc23)cc1,398.85,0.376
CHEMBL336113,Cc1cccc(Nc2ncnc3ccc(N)cc23)c1,IC50,1000.0,5.999999999999999,0,c1ccc(Nc2ncnc3ccccc23)cc1,250.31,0.685
CHEMBL208849,Cc1cccc(Nc2ncnc3ccc(NC(=O)N(C)CCCl)cc23)c1,IC50,1693.0,5.771343041891064,0,c1ccc(Nc2ncnc3ccccc23)cc1,369.86,0.654
CHEMBL210502,Cc1cccc(Nc2ncnc3ccc(NC(=O)N(CCCl)N=O)cc23)c1,IC50,1061.0,5.974284616098658,0,c1ccc(Nc2ncnc3ccccc23)cc1,384.83,0.372
CHEMBL208240,Cc1cccc(Nc2ncnc3ccc(NC(=O)NCCCl)cc23)c1,IC50,676.0,6.170053304058364,1,c1ccc(Nc2ncnc3ccccc23)cc1,355.83,0.603
CHEMBL4072769,Cc1cccc(Nc2ncnc3ccc(NC(=S)NCc4ccccc4)cc23)c1,IC50,36.8,7.434152181326482,1,S=C(NCc1ccccc1)Nc1ccc2ncnc(Nc3ccccc3)c2c1,399.52,0.403
CHEMBL4099653,Cc1cccc(Nc2ncnc3ccc(NC(=S)NCc4ccccc4)cc23)c1C,IC50,150.0,6.823908740944318,1,S=C(NCc1ccccc1)Nc1ccc2ncnc(Nc3ccccc3)c2c1,413.55,0.377
CHEMBL441083,Cc1cccc(Nc2ncnc3ccccc23)c1,IC50,910.0,6.040958607678906,1,c1ccc(Nc2ncnc3ccccc23)cc1,235.29,0.736
CHEMBL405772,Cc1cccc(Nc2ncnc3ccncc23)c1N,IC50,40.74,7.389978975335854,1,c1ccc(Nc2ncnc3ccncc23)cc1,251.29,0.685
CHEMBL271587,Cc1cccc(Nc2ncnc3ccncc23)c1NCCCCN(C)C,IC50,5.495,8.260032303240491,1,c1ccc(Nc2ncnc3ccncc23)cc1,350.47,0.602
CHEMBL410253,Cc1cccc(Nc2ncnc3ccncc23)c1NCCCN1CCN(C)CC1,IC50,5.623,8.250031916490595,1,c1ccc(Nc2ncnc3ccncc23)c(NCCCN2CCNCC2)c1,391.52,0.6
CHEMBL271410,Cc1cccc(Nc2ncnc3ccncc23)c1NCCCN1CCOCC1,IC50,9.333,8.029978734171632,1,c1ccc(Nc2ncnc3ccncc23)c(NCCCN2CCOCC2)c1,378.48,0.612
CHEMBL271408,Cc1cccc(Nc2ncnc3ccncc23)c1NCCCn1ccnc1,IC50,3.548,8.45001638884031,1,c1ccc(Nc2ncnc3ccncc23)c(NCCCn2ccnc2)c1,359.44,0.489
CHEMBL52823,Cc1cccc(Nc2ncnc3cnc(Cl)nc23)c1,IC50,380.0,6.420216403383189,1,c1ccc(Nc2ncnc3cncnc23)cc1,271.71,0.726
CHEMBL163188,Cc1cccc(Nc2ncnc3cnc(N(C)C)cc23)c1,IC50,2.8,8.552841968657779,1,c1ccc(Nc2ncnc3cnccc23)cc1,279.35,0.798
CHEMBL52829,Cc1cccc(Nc2ncnc3cnc(N(C)C)nc23)c1,IC50,4.0,8.397940008672036,1,c1ccc(Nc2ncnc3cncnc23)cc1,280.34,0.795
CHEMBL165495,Cc1cccc(Nc2ncnc3cnc(N)cc23)c1,IC50,3.1,8.508638306165727,1,c1ccc(Nc2ncnc3cnccc23)cc1,251.29,0.732
CHEMBL298931,Cc1cccc(Nc2ncnc3cnc(N)nc23)c1,IC50,17.0,7.769551078621725,1,c1ccc(Nc2ncnc3cncnc23)cc1,252.28,0.725
CHEMBL162508,Cc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)cc23)c1,IC50,1.8,8.744727494896694,1,c1ccc(Nc2ncnc3cnc(NCCCN4CCOCC4)cc23)cc1,378.48,0.612
CHEMBL165731,Cc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1,IC50,1.5,8.823908740944319,1,c1ccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)cc1,364.45,0.696
CHEMBL299881,Cc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)nc23)c1,IC50,2.3,8.638272163982407,1,c1ccc(Nc2ncnc3cnc(NCCN4CCOCC4)nc23)cc1,365.44,0.687
CHEMBL161895,Cc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)c1,IC50,1.3,8.886056647693163,1,c1ccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)cc1,345.41,0.496
CHEMBL416307,Cc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)nc23)c1,IC50,3.0,8.522878745280337,1,c1ccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)nc23)cc1,346.4,0.493
CHEMBL513362,Cc1cccc(Nc2ncnc3nc(Nc4ccc(S(N)(=O)=O)cc4)sc23)c1,IC50,14.0,7.853871964321761,1,c1ccc(Nc2nc3ncnc(Nc4ccccc4)c3s2)cc1,412.5,0.458
CHEMBL1645470,Cc1cccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)c1,IC50,20.0,7.698970004336018,1,c1ccc(Nc2ncnn3ccc(CN4CCCCC4)c23)cc1,336.44,0.766
CHEMBL5933955,Cc1cccc(Oc2ccc(Nc3ncnc4ccc5c(c34)OCCN5C(=O)/C=C/CN(C)C)cc2)c1,IC50,50.0,7.30102999566398,1,c1ccc(Oc2ccc(Nc3ncnc4ccc5c(c34)OCCN5)cc2)cc1,495.58,0.348
CHEMBL5593262,Cc1cccc2c(-n3nc(-c4ccccc4)cc3-c3ccccc3)cc(=O)[nH]c12,IC50,84.0,7.075720713938117,1,O=c1cc(-n2nc(-c3ccccc3)cc2-c2ccccc2)c2ccccc2[nH]1,377.45,0.46
CHEMBL81664,Cc1cccc2c(CCC(=O)O)c(SSc3[nH]c4c(C)cccc4c3CCC(=O)O)[nH]c12,IC50,1500.0,5.823908740944319,0,c1ccc2[nH]c(SSc3cc4ccccc4[nH]3)cc2c1,468.6,0.221
CHEMBL3918367,Cc1cccc2c1nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1,IC50,1370.0,5.863279432843593,0,O=C(Nc1nc2ccccc2n1C1CCCCC1)c1ccccc1,417.43,0.624
CHEMBL3951434,Cc1cccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12,IC50,2.18,8.661543506395393,1,O=C(Nc1nc2ccccc2n1[C@@H]1CCCCNC1)c1ccccc1,527.59,0.443
CHEMBL3937373,Cc1cccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@H]3CC[C@H](O)CC3)c12,IC50,90.0,7.045757490560674,1,O=C(Nc1nc2ccccc2n1C1CCCCC1)c1ccccc1,417.43,0.624
CHEMBL3939913,Cc1cccc2nc(NC(=O)c3ccnc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12,IC50,1.51,8.82102305270683,1,O=C(Nc1nc2ccccc2n1[C@@H]1CCCCNC1)c1ccncc1,528.58,0.47
CHEMBL174634,Cc1ccccc1-c1cn(-c2ccccc2)c2ncnc(N)c12,IC50,2650.0,5.576754126063192,0,c1ccc(-c2cn(-c3ccccc3)c3ncncc23)cc1,300.37,0.609
CHEMBL1440725,Cc1ccccc1-c1nnc(SCc2ccccc2)o1,IC50,5720.0,5.242603971206975,0,c1ccc(CSc2nnc(-c3ccccc3)o2)cc1,282.37,0.667
CHEMBL1914659,Cc1ccccc1C(C)Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12,IC50,17.0,7.769551078621725,1,c1ccc(CNc2ncnc3[nH]c(-c4ccccc4)cc23)cc1,344.42,0.496
CHEMBL5417494,Cc1ccccc1CN(C)c1ncnc2[nH]c(-c3ccc(CO)cc3)cc12,IC50,7.4,8.130768280269024,1,c1ccc(CNc2ncnc3[nH]c(-c4ccccc4)cc23)cc1,358.45,0.565
CHEMBL1254443,Cc1ccccc1Cc1cc2c(N(C)c3cccc(Br)c3)nc(N)nc2n1C,IC50,1200.0,5.920818753952374,0,c1ccc(Cc2cc3c(Nc4ccccc4)ncnc3[nH]2)cc1,436.36,0.49
CHEMBL1095464,Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)nc(N)nc2[nH]1,IC50,9100.0,5.040958607678906,0,c1ccc(Cc2cc3c(Nc4ccccc4)ncnc3[nH]2)cc1,408.3,0.447
CHEMBL1442185,Cc1ccccc1Cn1nnc2c1C(=O)c1ccccc1C2=O,IC50,10000.0,5.0,0,O=C1c2ccccc2C(=O)c2c1nnn2Cc1ccccc1,303.32,0.57
CHEMBL5280584,Cc1ccccc1NC(=O)CSc1nc2cc3ccccc3cc2c(=O)n1-c1ccc(S(N)(=O)=O)cc1,IC50,12.0,7.920818753952375,1,O=C(CSc1nc2cc3ccccc3cc2c(=O)n1-c1ccccc1)Nc1ccccc1,530.63,0.192
CHEMBL1984586,Cc1ccccc1NC(=O)Nc1ccc(-c2coc3ncnc(N)c23)cc1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2coc3ncncc23)cc1,359.39,0.502
CHEMBL1980144,Cc1ccccc1NC(=O)Nc1ccc(NC(=O)c2csc3ncnc(N)c23)cc1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(NC(=O)c2csc3ncncc23)cc1,418.48,0.389
CHEMBL1982135,Cc1ccccc1NC(=O)Nc1ccc2c(c1)CCc1sc3ncnc(N)c3c1-2,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc2c(c1)CCc1sc3ncncc3c1-2,401.5,0.441
CHEMBL3780073,Cc1ccccc1Nc1cc[nH]c(=O)c1C(=O)Nc1ccc(N2CCN(C)CC2)cc1,Ki,61.0,7.214670164989232,1,O=C(Nc1ccc(N2CCNCC2)cc1)c1c(Nc2ccccc2)cc[nH]c1=O,417.51,0.593
CHEMBL1916891,Cc1ccccc1Nc1nc2cc(F)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,IC50,1.4,8.853871964321762,1,c1ccc(Nc2nc3ccccc3n3cncc23)cc1,432.5,0.464
CHEMBL1645469,Cc1ccccc1Nc1ncnn2ccc(CN3CCC(N)CC3)c12,IC50,660.0,6.180456064458131,1,c1ccc(Nc2ncnn3ccc(CN4CCCCC4)c23)cc1,336.44,0.766
CHEMBL3942220,Cc1ccn2c(-c3ccnc(Nc4cccc(OCCN(C)C)c4)n3)c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc2c1,IC50,100.0,7.0,1,O=C(Nc1ccccc1)c1cccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccccc3)n2)c1,619.68,0.171
CHEMBL188304,Cc1ccn2ncnc(Nc3ccc(F)c(Cl)c3)c12,IC50,100.0,7.0,1,c1ccc(Nc2ncnn3cccc23)cc1,276.7,0.778
CHEMBL247101,Cc1ccn2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,IC50,250.0,6.602059991327962,1,c1ccc(COc2ccc(Nc3ncnn4cccc34)cc2)cc1,382.83,0.518
CHEMBL247100,Cc1ccn2ncnc(Nc3ccc4[nH]ncc4c3)c12,IC50,210.0,6.6777807052660805,1,c1cc2c(Nc3ccc4[nH]ncc4c3)ncnn2c1,264.29,0.584
CHEMBL427671,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,IC50,81.0,7.091514981121351,1,c1ccc(Cn2ncc3cc(Nc4ncnn5cccc45)ccc32)cc1,372.41,0.51
CHEMBL429827,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,IC50,86.0,7.0655015487564325,1,c1ccc(Cn2ncc3cc(Nc4ncnn5cccc45)ccc32)cc1,354.42,0.526
CHEMBL394462,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12,IC50,200.0,6.698970004336019,1,c1ccc(Cn2ncc3cc(Nc4ncnn5cccc45)ccc32)nc1,355.41,0.533
CHEMBL394463,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccnc4)c3)c12,IC50,1800.0,5.7447274948966935,0,c1cncc(Cn2ncc3cc(Nc4ncnn5cccc45)ccc32)c1,355.41,0.533
CHEMBL6060532,Cc1ccnc2cccc([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)(F)F)CC4)NN3)c12,IC50,13.0,7.886056647693162,1,C1=C([C@@H](Nc2ccc3ncccc3c2)c2cccc3ncccc23)NNN1C1CC1,611.68,0.181
CHEMBL5939764,Cc1ccnc2cccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)(F)F)CC4)NN3)c12,IC50,43.0,7.366531544420413,1,C1=C([C@@H](Nc2ccc3ncccc3c2)c2cccc3ncccc23)NNN1C1CC1,621.11,0.169
CHEMBL363130,Cc1ccsc1C(=O)n1nc(Nc2ccc(S(N)(=O)=O)cc2)nc1N,IC50,8400.0,5.075720713938118,0,O=C(c1cccs1)n1cnc(Nc2ccccc2)n1,378.44,0.62
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,Kd,10000.0,5.0,0,O=C(Nc1cccc(-n2ccnc2)c1)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,529.53,0.266
CHEMBL4225923,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)n1,IC50,1000.0,5.999999999999999,0,c1ccc(Cc2cc(Nc3nccn4c(-c5cn[nH]c5)cnc34)sn2)nc1,459.58,0.343
CHEMBL1650545,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)C3)ns2)n1,IC50,100.0,7.0,1,c1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCCC3)ns2)n1,416.46,0.518
CHEMBL4227082,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3ccccn3)ns2)n1,IC50,500.0,6.30102999566398,1,c1ccc(Cc2cc(Nc3nccn4c(-c5cn[nH]c5)cnc34)sn2)nc1,388.46,0.477
CHEMBL1270399,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@@H](C)O[C@@H](C)C3)ns2)n1,IC50,10.0,8.0,1,c1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCOCC3)ns2)n1,438.56,0.489
CHEMBL4564126,Cc1cnc(-c2cc(Cl)ccc2F)cc1-n1c(=O)n(CC(N)=O)c2cnccc21,IC50,5000.0,5.301029995663981,0,O=c1[nH]c2cnccc2n1-c1ccnc(-c2ccccc2)c1,411.82,0.558
CHEMBL412142,Cc1cnc(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)[nH]1,Ki,1995.26,5.700000503883016,0,c1ccc(-c2nc(NCCNc3ccccn3)ncc2-c2ncc[nH]2)cc1,465.35,0.331
CHEMBL5198664,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1ccc2[nH]ccc2c1,IC50,171.0,6.767003889607846,1,c1cc(Nc2ccc3[nH]ccc3c2)nc(Nc2ccc(N3CCNCC3)cc2)n1,413.53,0.447
CHEMBL1287853,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,Kd,570.0,6.2441251443275085,1,c1ccc(Nc2ccnc(Nc3ccc(OCCN4CCCC4)cc3)n2)cc1,524.69,0.346
CHEMBL1988838,Cc1cnc(Nc2cccc(S(N)(=O)=O)c2)nc1Nc1ccc(OCC(N)=O)cc1,Ki,398.11,6.399996913372259,1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,428.47,0.422
CHEMBL5814207,Cc1cnc(Nc2cccc(S(N)(=O)=O)c2)nc1Nc1ccc2c(c1)CCN(C(=O)CCl)C2,IC50,10.0,8.0,1,c1ccc(Nc2nccc(Nc3ccc4c(c3)CCNC4)n2)cc1,486.99,0.456
CHEMBL5752831,Cc1cnc(Nc2cccc(S(N)(=O)=O)c2)nc1Nc1ccc2c(c1)CCN(S(=O)(=O)C1CC1)C2,IC50,55.0,7.259637310505756,1,O=S(=O)(C1CC1)N1CCc2cc(Nc3ccnc(Nc4ccccc4)n3)ccc2C1,514.63,0.436
CHEMBL5795317,Cc1cnc(Nc2ccccc2)nc1Nc1cccc(NC(=O)/C=C/CN(C)C)c1,IC50,10.0,8.0,1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,402.5,0.487
CHEMBL5593141,Cc1cnc(S(C)(=O)=O)nc1N1CCC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,IC50,1000.0,5.999999999999999,0,c1ccc(Oc2ccc(-c3nn([C@H]4CCCN(c5ccncn5)C4)c4ncncc34)cc2)cc1,556.65,0.302
CHEMBL248115,Cc1cncc(COc2ccc(Nc3ncnn4ccc(CN5CCC(N)CC5)c34)cc2Cl)c1,IC50,85.0,7.070581074285707,1,c1cncc(COc2ccc(Nc3ncnn4ccc(CN5CCCCC5)c34)cc2)c1,478.0,0.409
CHEMBL248114,Cc1cncc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCC(N)CC6)c45)ccc32)c1,IC50,19.0,7.721246399047171,1,c1cncc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)c1,467.58,0.394
CHEMBL5988897,Cc1cncc([C@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)C2=CN(C(C)C)NN2)c1,IC50,18.0,7.744727494896693,1,C1=C([C@@H](Nc2ccc3nccc(Nc4ccccc4)c3c2)c2cccnc2)NNN1,563.47,0.197
CHEMBL5748623,Cc1cncc([C@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)C2=CN(C3CCN(C(C)(C)C)CC3)NN2)c1,IC50,5.0,8.301029995663981,1,C1=C([C@@H](Nc2ccc3nccc(Nc4ccccc4)c3c2)c2cccnc2)NNN1C1CCNCC1,660.63,0.16
CHEMBL5852943,Cc1cncc([C@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)C2=CNNN2)c1,IC50,12.0,7.920818753952375,1,C1=C([C@@H](Nc2ccc3nccc(Nc4ccccc4)c3c2)c2cccnc2)NNN1,521.39,0.223
CHEMBL1082440,Cc1cncc2cccc(S(=O)(=O)N3CCCNCC3C)c12,Ki,1995.26,5.700000503883016,0,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,319.43,0.918
CHEMBL5812501,Cc1cncc2cccc([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)(F)F)CC4)NN3)c12,IC50,10.0,8.0,1,C1=C([C@@H](Nc2ccc3ncccc3c2)c2cccc3cnccc23)NNN1C1CC1,611.68,0.181
CHEMBL5797008,Cc1cncc2cccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)(F)F)CC4)NN3)c12,IC50,41.0,7.387216143280263,1,C1=C([C@@H](Nc2ccc3ncccc3c2)c2cccc3cnccc23)NNN1C1CC1,621.11,0.169
CHEMBL4245415,Cc1coc2ncnc(N(C)c3ccc(N(C)C)cc3)c12,IC50,3.1,8.508638306165727,1,c1ccc(Nc2ncnc3occc23)cc1,282.35,0.737
CHEMBL4243157,Cc1coc2ncnc(N(C)c3ccc([N+](=O)[O-])cc3)c12,IC50,200.0,6.698970004336019,1,c1ccc(Nc2ncnc3occc23)cc1,284.28,0.542
CHEMBL4237915,Cc1coc2ncnc(Nc3ccc(N(C)C)cc3)c12,IC50,200.0,6.698970004336019,1,c1ccc(Nc2ncnc3occc23)cc1,268.32,0.789
CHEMBL4240844,Cc1coc2ncnc(Nc3ccc([N+](=O)[O-])cc3)c12,IC50,200.0,6.698970004336019,1,c1ccc(Nc2ncnc3occc23)cc1,270.25,0.58
CHEMBL1986869,Cc1csc(NC(=O)c2sc3nc(-c4ccncc4)ccc3c2N)n1,Ki,1995.26,5.700000503883016,0,O=C(Nc1nccs1)c1cc2ccc(-c3ccncc3)nc2s1,367.46,0.572
CHEMBL5196209,Cc1n[nH]c2c1C(c1ccccc1Br)c1c(ncn(N)c1=N)O2,IC50,60.0,7.221848749616355,1,N=c1[nH]cnc2c1C(c1ccccc1)c1cn[nH]c1O2,373.21,0.445
CHEMBL1970189,Cc1n[nH]c2c1C(c1ccccc1Cl)C(C#N)=C(N)O2,Ki,1995.26,5.700000503883016,0,C1=CC(c2ccccc2)c2cn[nH]c2O1,286.72,0.843
CHEMBL1966703,Cc1n[nH]c2c1C(c1ccccc1F)C1=C(CC(C)(C)CC1=O)N2,Ki,1995.26,5.700000503883016,0,O=C1CCCC2=C1C(c1ccccc1)c1cn[nH]c1N2,325.39,0.831
CHEMBL4105329,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3cc(Cl)ccc3O)cc12,IC50,3.1,8.508638306165727,1,c1ccc(CNc2cnc(-c3ccccc3)c(-c3ccc4[nH]ncc4c3)c2)cc1,470.96,0.24
CHEMBL4062877,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3cc(F)ccc3O)cc12,IC50,0.4,9.397940008672036,1,c1ccc(CNc2cnc(-c3ccccc3)c(-c3ccc4[nH]ncc4c3)c2)cc1,454.51,0.268
CHEMBL4075917,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3ccc(F)cc3O)cc12,IC50,1.3,8.886056647693163,1,c1ccc(CNc2cnc(-c3ccccc3)c(-c3ccc4[nH]ncc4c3)c2)cc1,454.51,0.268
CHEMBL4876497,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3Cl)cc12,IC50,1000.0,5.999999999999999,0,c1ccc(CNc2cncc(-c3ccc4[nH]ncc4c3)c2)cc1,378.86,0.439
CHEMBL2000271,Cc1n[nH]c2ccc(-c3cncc(OCC(CN)Cc4ccccc4)c3)cc12,Ki,1995.26,5.700000503883016,0,c1ccc(CCCOc2cncc(-c3ccc4[nH]ncc4c3)c2)cc1,372.47,0.511
CHEMBL1970903,Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4c[nH]c5ccccc45)c3)cc12,Ki,1995.26,5.700000503883016,0,c1ccc2c(CCCOc3cncc(-c4ccc5[nH]ncc5c4)c3)c[nH]c2c1,397.48,0.397
CHEMBL2002726,Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccccc4)c3)cc12,Ki,1995.26,5.700000503883016,0,c1ccc(CCCOc2cncc(-c3ccc4[nH]ncc4c3)c2)cc1,358.44,0.548
CHEMBL379218,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,Kd,10000.0,5.0,0,c1ccc(CCCOc2cncc(-c3ccc4[nH]ncc4c3)c2)cc1,358.44,0.548
CHEMBL1970074,Cc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3[nH]ncc23)cc1,410.4,0.376
CHEMBL5917268,Cc1n[nH]c2cccc([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)(F)F)CC4)NN3)c12,IC50,3.0,8.522878745280337,1,C1=C([C@@H](Nc2ccc3ncccc3c2)c2cccc3[nH]ncc23)NNN1C1CC1,600.65,0.172
CHEMBL6060784,Cc1n[nH]c2cccc([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)F)CC4)NN3)c12,IC50,2.0,8.698970004336019,1,C1=C([C@@H](Nc2ccc3ncccc3c2)c2cccc3[nH]ncc23)NNN1C1CC1,582.66,0.176
CHEMBL6038992,Cc1n[nH]c2cccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)(F)F)CC4)NN3)c12,IC50,12.0,7.920818753952375,1,C1=C([C@@H](Nc2ccc3ncccc3c2)c2cccc3[nH]ncc23)NNN1C1CC1,610.09,0.155
CHEMBL5813354,Cc1n[nH]c2cccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)F)CC4)NN3)c12,IC50,8.0,8.096910013008056,1,C1=C([C@@H](Nc2ccc3ncccc3c2)c2cccc3[nH]ncc23)NNN1C1CC1,592.1,0.157
CHEMBL1998159,Cc1n[nH]c2cnc(-c3cncc(OCC(N)Cc4cccc(C(F)(F)F)c4)c3)cc12,Ki,1995.26,5.700000503883016,0,c1ccc(CCCOc2cncc(-c3cc4cn[nH]c4cn3)c2)cc1,427.43,0.479
CHEMBL1965495,Cc1n[nH]c2ncc(C#N)c(-c3ccccc3)c12,Ki,1995.26,5.700000503883016,0,c1ccc(-c2ccnc3[nH]ncc23)cc1,234.26,0.704
CHEMBL5433431,Cc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc4c(ccn4CCN(C)C)c3)n2)s1,IC50,11.0,7.958607314841775,1,c1ccc(-c2ncsc2-c2ccnc(Nc3ccc4[nH]ccc4c3)n2)cc1,472.59,0.316
CHEMBL5971649,Cc1nc(C#N)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,IC50,16.0,7.795880017344074,1,C1=C([C@@H](Nc2ccc3ncccc3c2)c2cccnc2)NNN1C1CC1,586.63,0.283
CHEMBL4094546,Cc1nc(C)c(/C=C2\CC(C)C/C(=C\c3nc(C)c(C)nc3C)C2=NO)nc1C,IC50,2400.0,5.619788758288393,0,N=C1/C(=C/c2cnccn2)CCC/C1=C\c1cnccn1,391.52,0.585
CHEMBL4100075,Cc1nc(C)c(/C=C2\CC(C)C/C(=C\c3nc(C)c(C)nc3C)C2=O)nc1C,IC50,1100.0,5.958607314841775,0,O=C1/C(=C/c2cnccn2)CCC/C1=C\c1cnccn1,376.5,0.718
